"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Originally_Scheduled_Code_Share_Airline","DOT_ID_Originally_Scheduled_Code_Share_Airline","IATA_Code_Originally_Scheduled_Code_Share_Airline","Flight_Num_Originally_Scheduled_Code_Share_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","Duplicate",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1613","",,"","","DL",19790,"DL","N805DN","1613",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,"1852","1853",1.00,1.00,0.00,0,"1800-1859",11.00,"1904","2037",4.00,"2056","2041",-15.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,124.00,108.00,93.00,1.00,746.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1614","",,"","","DL",19790,"DL","N981AT","1614",11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1525","1522",-3.00,0.00,0.00,-1,"1500-1559",14.00,"1536","1705",5.00,"1728","1710",-18.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,183.00,168.00,149.00,1.00,1008.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1615","",,"","","DL",19790,"DL","N6707A","1615",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0900","0858",-2.00,0.00,0.00,-1,"0900-0959",13.00,"0911","1012",6.00,"1030","1018",-12.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,90.00,80.00,61.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1616","",,"","","DL",19790,"DL","N360DN","1616",10792,1079206,30792,"BUF","Buffalo, NY","NY","36","New York",22,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0625","0625",0.00,0.00,0.00,0,"0600-0659",41.00,"0706","0858",10.00,"0847","0908",21.00,21.00,1.00,1,"0800-0859",0.00,"",0.00,142.00,163.00,112.00,1.00,712.00,3,0.00,0.00,21.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1617","",,"","","DL",19790,"DL","N179DN","1617",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,"2055","2053",-2.00,0.00,0.00,-1,"2000-2059",15.00,"2108","2204",7.00,"2220","2211",-9.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,85.00,78.00,56.00,1.00,373.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1618","",,"","","DL",19790,"DL","N320US","1618",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15096,1509602,35096,"SYR","Syracuse, NY","NY","36","New York",22,"2146","2143",-3.00,0.00,0.00,-1,"2100-2159",11.00,"2154","2335",5.00,"2355","2340",-15.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,129.00,117.00,101.00,1.00,794.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1619","",,"","","DL",19790,"DL","N365NW","1619",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11278,1127805,30852,"DCA","Washington, DC","VA","51","Virginia",38,"1830","1827",-3.00,0.00,0.00,-1,"1800-1859",13.00,"1840","2135",3.00,"2201","2138",-23.00,0.00,0.00,-2,"2200-2259",0.00,"",0.00,151.00,131.00,115.00,1.00,931.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1620","",,"","","DL",19790,"DL","N685DA","1620",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1000","1024",24.00,24.00,1.00,1,"1000-1059",19.00,"1043","1141",3.00,"1131","1144",13.00,13.00,0.00,0,"1100-1159",0.00,"",0.00,91.00,80.00,58.00,1.00,404.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1621","",,"","","DL",19790,"DL","N3731T","1621",14100,1410005,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1559","1605",6.00,6.00,0.00,0,"1500-1559",9.00,"1614","1810",8.00,"1814","1818",4.00,4.00,0.00,0,"1800-1859",0.00,"",0.00,135.00,133.00,116.00,1.00,666.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1622","",,"","","DL",19790,"DL","N172DN","1622",11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0830","0823",-7.00,0.00,0.00,-1,"0800-0859",15.00,"0838","0948",6.00,"1012","0954",-18.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,102.00,91.00,70.00,1.00,373.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1623","",,"","","DL",19790,"DL","N843DN","1623",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,"1517","1522",5.00,5.00,0.00,0,"1500-1559",12.00,"1534","1706",6.00,"1721","1712",-9.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,124.00,110.00,92.00,1.00,746.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1623","",,"","","DL",19790,"DL","N843DN","1623",11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1831","1833",2.00,2.00,0.00,0,"1800-1859",12.00,"1845","2048",20.00,"2058","2108",10.00,10.00,0.00,0,"2000-2059",0.00,"",0.00,147.00,155.00,123.00,1.00,746.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1624","",,"","","DL",19790,"DL","N887DN","1624",10529,1052906,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0601","0559",-2.00,0.00,0.00,-1,"0600-0659",17.00,"0616","0752",5.00,"0819","0757",-22.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,198.00,178.00,156.00,1.00,1050.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1626","",,"","","DL",19790,"DL","N376DN","1626",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"2235","2249",14.00,14.00,0.00,0,"2200-2259",13.00,"2302","0008",4.00,"0009","0012",3.00,3.00,0.00,0,"0001-0559",0.00,"",0.00,94.00,83.00,66.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1627","",,"","","DL",19790,"DL","N385DZ","1627",12478,1247805,31703,"JFK","New York, NY","NY","36","New York",22,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1829","1829",0.00,0.00,0.00,0,"1800-1859",21.00,"1850","2137",8.00,"2144","2145",1.00,1.00,0.00,0,"2100-2159",0.00,"",0.00,195.00,196.00,167.00,1.00,1069.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1629","",,"","","DL",19790,"DL","N122DN","1629",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1840","1838",-2.00,0.00,0.00,-1,"1800-1859",15.00,"1853","1007",3.00,"2012","1010",,,,,"2000-2059",0.00,"",1.00,92.00,,,1.00,516.00,3,,,,,,"",,,1,1.00,932.00,838.00,0.00,"RIC",14524,1452401,"2029",23.00,13.00,"0947","N122DN","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1630","",,"","","DL",19790,"DL","N135DQ","1630",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"0610","0603",-7.00,0.00,0.00,-1,"0600-0659",18.00,"0621","0723",14.00,"0744","0737",-7.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,94.00,94.00,62.00,1.00,431.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1631","",,"","","DL",19790,"DL","N319DN","1631",11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,12478,1247805,31703,"JFK","New York, NY","NY","36","New York",22,"1959","2009",10.00,10.00,0.00,0,"1900-1959",9.00,"2018","2220",9.00,"2252","2229",-23.00,0.00,0.00,-2,"2200-2259",0.00,"",0.00,173.00,140.00,122.00,1.00,1069.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1633","",,"","","DL",19790,"DL","N685DA","1633",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"0715","0711",-4.00,0.00,0.00,-1,"0700-0759",30.00,"0741","0847",8.00,"0847","0855",8.00,8.00,0.00,0,"0800-0859",0.00,"",0.00,92.00,104.00,66.00,1.00,404.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1634","",,"","","DL",19790,"DL","N6712B","1634",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"0615","0611",-4.00,0.00,0.00,-1,"0600-0659",12.00,"0623","0815",28.00,"0848","0843",-5.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,93.00,92.00,52.00,1.00,368.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1635","",,"","","DL",19790,"DL","N586NW","1635",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"2023","2015",-8.00,0.00,0.00,-1,"2000-2059",14.00,"2029","2229",6.00,"2302","2235",-27.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,159.00,140.00,120.00,1.00,957.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1636","",,"","","DL",19790,"DL","N862DN","1636",14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,12892,1289208,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0600","0609",9.00,9.00,0.00,0,"0600-0659",10.00,"0619","0806",6.00,"0823","0812",-11.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,143.00,123.00,107.00,1.00,834.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1637","",,"","","DL",19790,"DL","N312US","1637",11278,1127805,30852,"DCA","Washington, DC","VA","51","Virginia",38,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"2038","2141",63.00,63.00,1.00,4,"2000-2059",17.00,"2158","2300",4.00,"2220","2304",44.00,44.00,1.00,2,"2200-2259",0.00,"",0.00,102.00,83.00,62.00,1.00,405.00,2,0.00,0.00,0.00,0.00,44.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1637","",,"","","DL",19790,"DL","N312US","1637",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11278,1127805,30852,"DCA","Washington, DC","VA","51","Virginia",38,"1756","1944",108.00,108.00,1.00,7,"1700-1759",9.00,"1953","2059",5.00,"1926","2104",98.00,98.00,1.00,6,"1900-1959",0.00,"",0.00,90.00,80.00,66.00,1.00,405.00,2,0.00,0.00,98.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1638","",,"","","DL",19790,"DL","N3766","1638",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,"0710","0705",-5.00,0.00,0.00,-1,"0700-0759",22.00,"0727","0938",7.00,"1001","0945",-16.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,171.00,160.00,131.00,1.00,1121.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1639","",,"","","DL",19790,"DL","N323DN","1639",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1806","1823",17.00,17.00,1.00,1,"1800-1859",11.00,"1834","1840",3.00,"1829","1843",14.00,14.00,0.00,0,"1800-1859",0.00,"",0.00,83.00,80.00,66.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1640","",,"","","DL",19790,"DL","N319US","1640",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"0840","0836",-4.00,0.00,0.00,-1,"0800-0859",16.00,"0852","0959",3.00,"1009","1002",-7.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,89.00,86.00,67.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1640","",,"","","DL",19790,"DL","N319US","1640",13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1109","1055",-14.00,0.00,0.00,-1,"1100-1159",8.00,"1103","1231",10.00,"1302","1241",-21.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,113.00,106.00,88.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1642","",,"","","DL",19790,"DL","N586NW","1642",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"0700","0657",-3.00,0.00,0.00,-1,"0700-0759",31.00,"0728","1002",6.00,"1022","1008",-14.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,202.00,191.00,154.00,1.00,1127.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1642","",,"","","DL",19790,"DL","N586NW","1642",11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1147","1147",0.00,0.00,0.00,0,"1100-1159",11.00,"1158","1422",9.00,"1450","1431",-19.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,183.00,164.00,144.00,1.00,1127.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1643","",,"","","DL",19790,"DL","N965AT","1643",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0800","0756",-4.00,0.00,0.00,-1,"0800-0859",17.00,"0813","0859",7.00,"0924","0906",-18.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,84.00,70.00,46.00,1.00,226.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1644","",,"","","DL",19790,"DL","N369NB","1644",11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0805","0821",16.00,16.00,1.00,1,"0800-0859",25.00,"0846","0923",6.00,"0929","0929",0.00,0.00,0.00,0,"0900-0959",0.00,"",0.00,84.00,68.00,37.00,1.00,196.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1645","",,"","","DL",19790,"DL","N822DN","1645",12892,1289208,32575,"LAX","Los Angeles, CA","CA","06","California",91,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"1930","1922",-8.00,0.00,0.00,-1,"1900-1959",11.00,"1933","2128",4.00,"2159","2132",-27.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,149.00,130.00,115.00,1.00,834.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1646","",,"","","DL",19790,"DL","N919DU","1646",14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1000","1001",1.00,1.00,0.00,0,"1000-1059",12.00,"1013","1701",6.00,"1746","1707",-39.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,286.00,246.00,228.00,1.00,2182.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1647","",,"","","DL",19790,"DL","N331DN","1647",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0557",-3.00,0.00,0.00,-1,"0600-0659",17.00,"0614","0844",6.00,"0905","0850",-15.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,125.00,113.00,90.00,1.00,731.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1648","",,"","","DL",19790,"DL","N375DN","1648",13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0559",-1.00,0.00,0.00,-1,"0600-0659",10.00,"0609","0756",4.00,"0818","0800",-18.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,78.00,61.00,47.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1649","",,"","","DL",19790,"DL","N307DX","1649",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"1529","1543",14.00,14.00,0.00,0,"1500-1559",12.00,"1555","1836",16.00,"1833","1852",19.00,19.00,1.00,1,"1800-1859",0.00,"",0.00,184.00,189.00,161.00,1.00,950.00,4,13.00,0.00,5.00,0.00,1.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1650","",,"","","DL",19790,"DL","N128DU","1650",11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,"1700","",,,,,"1700-1759",,"","",,"1903","",,,,,"1900-1959",1.00,"B",0.00,123.00,,,1.00,752.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1651","",,"","","DL",19790,"DL","N854DN","1651",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"1301","1257",-4.00,0.00,0.00,-1,"1300-1359",11.00,"1308","1401",6.00,"1418","1407",-11.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,77.00,70.00,53.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1651","",,"","","DL",19790,"DL","N854DN","1651",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1528","1520",-8.00,0.00,0.00,-1,"1500-1559",13.00,"1533","1636",5.00,"1658","1641",-17.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,90.00,81.00,63.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1652","",,"","","DL",19790,"DL","N363NB","1652",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,10821,1082106,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,"2250","2245",-5.00,0.00,0.00,-1,"2200-2259",21.00,"2306","0004",9.00,"0030","0013",-17.00,0.00,0.00,-2,"0001-0559",0.00,"",0.00,100.00,88.00,58.00,1.00,409.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","1653","",,"","","DL",19790,"DL","N365DN","1653",13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"0704","0654",-10.00,0.00,0.00,-1,"0700-0759",13.00,"0707","0922",8.00,"1004","0930",-34.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,180.00,156.00,135.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
